OrderDate,Year,Month,Region,Category,SubCategory,Segment,Quantity,Discount,Sales,Profit,Margin
2024-06-25,2024,6,Europe,Technology,Copiers,Corporate,1,0.3,581.97,-56.92,-0.09780572881763665
2022-06-23,2022,6,Asia Pacific,Technology,Copiers,Consumer,1,0.0,507.54,118.97,0.23440517003585923
2021-03-19,2021,3,Latin America,Office Supplies,Storage,Consumer,2,0.0,58.77,8.67,0.14752424706482897
2023-07-12,2023,7,Europe,Technology,Laptops,Consumer,2,0.0,770.8,206.97,0.2685132330046705
2023-07-21,2023,7,Asia Pacific,Office Supplies,Binders,Corporate,2,0.2,141.05,6.21,0.04402694080113435
2023-01-17,2023,1,Asia Pacific,Office Supplies,Binders,Home Office,1,0.3,66.88,1.52,0.022727272727272728
2021-09-08,2021,9,Asia Pacific,Furniture,Bookcases,Consumer,5,0.1,1276.98,146.8,0.11495873075537598
2024-12-24,2024,12,Asia Pacific,Furniture,Tables,Consumer,2,0.0,1139.61,105.95,0.09297040215512326
2022-09-02,2022,9,North America,Furniture,Furnishings,Consumer,4,0.2,756.0,-19.57,-0.025886243386243388
2022-04-03,2022,4,Middle East & Africa,Furniture,Tables,Consumer,1,0.5,261.2,-99.43,-0.380666156202144
2022-03-01,2022,3,Middle East & Africa,Furniture,Furnishings,Corporate,2,0.1,616.64,12.23,0.019833290088220032
2022-04-13,2022,4,Europe,Technology,Laptops,Home Office,2,0.3,763.54,47.49,0.062197134400293376
2022-12-17,2022,12,North America,Office Supplies,Storage,Consumer,2,0.0,152.35,20.09,0.13186741056777157
2022-03-06,2022,3,Europe,Office Supplies,Storage,Corporate,6,0.15,236.05,2.52,0.010675704299936454
2022-04-21,2022,4,Europe,Technology,Phones,Home Office,1,0.1,235.56,59.3,0.25174053319748685
2021-06-28,2021,6,Europe,Office Supplies,Storage,Home Office,5,0.15,260.55,4.2,0.016119746689694875
2024-08-12,2024,8,Latin America,Furniture,Bookcases,Consumer,4,0.0,3267.92,196.51,0.060133050992680355
2021-05-04,2021,5,North America,Furniture,Chairs,Home Office,1,0.1,307.32,-1.81,-0.005889626448002083
2023-03-30,2023,3,Asia Pacific,Office Supplies,Binders,Corporate,1,0.4,77.88,-8.48,-0.10888546481766823
2023-03-20,2023,3,North America,Furniture,Chairs,Consumer,2,0.0,635.33,108.54,0.17084035068389655
2023-03-22,2023,3,Europe,Technology,Accessories,Corporate,3,0.15,1742.01,273.43,0.15696235957313678
2024-01-15,2024,1,Asia Pacific,Furniture,Bookcases,Corporate,5,0.15,2458.74,-102.08,-0.04151719986659834
2023-04-11,2023,4,Europe,Furniture,Tables,Home Office,2,0.4,687.27,-132.71,-0.1930973271057954
2024-06-14,2024,6,Asia Pacific,Office Supplies,Art,Corporate,2,0.3,126.65,-9.59,-0.07572048953809711
2024-02-04,2024,2,Asia Pacific,Technology,Laptops,Consumer,4,0.0,2481.56,863.19,0.3478416802334016
2024-06-21,2024,6,North America,Office Supplies,Art,Corporate,6,0.4,390.09,-54.86,-0.14063421261760106
2023-12-11,2023,12,Asia Pacific,Technology,Accessories,Corporate,3,0.2,4574.52,344.78,0.07536965626994743
2024-08-18,2024,8,Asia Pacific,Office Supplies,Storage,Consumer,4,0.15,345.22,45.6,0.13208968194195006
2024-01-05,2024,1,Europe,Furniture,Tables,Corporate,3,0.3,1418.4,-334.77,-0.23601945854483922
2024-12-24,2024,12,Europe,Technology,Copiers,Consumer,5,0.2,6290.54,895.09,0.14229144079840522
2024-02-17,2024,2,Europe,Office Supplies,Binders,Consumer,4,0.3,134.43,-13.54,-0.1007215651268318
2021-08-06,2021,8,Europe,Office Supplies,Art,Consumer,3,0.1,118.66,7.07,0.05958199898870724
2022-05-28,2022,5,Europe,Furniture,Tables,Corporate,3,0.0,1028.71,124.02,0.1205587580562063
2023-04-03,2023,4,North America,Technology,Phones,Consumer,2,0.2,913.91,50.44,0.05519143022835946
2024-08-10,2024,8,Europe,Technology,Accessories,Consumer,1,0.1,497.85,91.89,0.18457366676709852
2024-06-07,2024,6,Europe,Furniture,Chairs,Consumer,1,0.0,225.5,32.43,0.14381374722838136
2022-12-28,2022,12,North America,Furniture,Chairs,Consumer,2,0.5,800.48,-232.96,-0.29102538476913853
2021-03-06,2021,3,Middle East & Africa,Technology,Laptops,Consumer,5,0.2,3233.31,43.81,0.01354958231657342
2022-01-25,2022,1,North America,Technology,Phones,Consumer,2,0.0,1058.1,291.29,0.27529534070503736
2022-08-30,2022,8,North America,Furniture,Bookcases,Corporate,6,0.15,3054.51,-119.85,-0.03923706257304772
2022-05-27,2022,5,Europe,Furniture,Furnishings,Consumer,2,0.0,916.17,124.8,0.13621926061757098
2024-04-16,2024,4,Europe,Office Supplies,Binders,Corporate,4,0.0,351.31,86.36,0.24582277760382568
2022-08-10,2022,8,North America,Furniture,Tables,Consumer,1,0.0,279.25,41.04,0.14696508504923902
2021-05-27,2021,5,Middle East & Africa,Technology,Accessories,Corporate,1,0.15,415.17,61.19,0.14738540838692582
2022-06-04,2022,6,North America,Technology,Copiers,Corporate,4,0.1,3374.99,583.13,0.17277977119932209
2021-03-04,2021,3,Europe,Office Supplies,Storage,Corporate,2,0.2,157.67,-0.97,-0.006152089807826474
2024-07-03,2024,7,Europe,Furniture,Furnishings,Consumer,3,0.15,658.95,-36.49,-0.05537597693299947
2021-06-15,2021,6,Asia Pacific,Office Supplies,Binders,Corporate,4,0.4,340.95,-60.54,-0.17756269247690276
2022-05-27,2022,5,North America,Technology,Laptops,Consumer,2,0.1,888.69,195.59,0.2200879946888116
2023-05-30,2023,5,Asia Pacific,Furniture,Furnishings,Corporate,1,0.2,194.95,-9.24,-0.047396768402154406
2022-01-30,2022,1,North America,Office Supplies,Paper,Home Office,1,0.0,59.15,9.73,0.16449704142011837
2024-10-20,2024,10,Europe,Furniture,Bookcases,Consumer,5,0.15,1806.48,-46.98,-0.02600637704264647
2023-08-04,2023,8,Asia Pacific,Office Supplies,Storage,Corporate,1,0.3,57.04,-4.1,-0.07187938288920055
2022-04-05,2022,4,North America,Technology,Accessories,Corporate,2,0.1,1328.71,224.89,0.16925438959592384
2022-10-28,2022,10,North America,Technology,Phones,Consumer,5,0.15,2597.4,305.39,0.11757526757526757
2023-04-27,2023,4,North America,Office Supplies,Paper,Home Office,7,0.15,214.48,-15.62,-0.07282730324505782
2024-12-02,2024,12,North America,Furniture,Bookcases,Home Office,2,0.0,1029.84,193.57,0.18796123669696263
2021-07-07,2021,7,North America,Furniture,Furnishings,Corporate,4,0.15,1120.68,52.38,0.046739479601670415
2021-12-31,2021,12,Asia Pacific,Office Supplies,Paper,Consumer,7,0.2,448.07,-35.17,-0.07849219987948312
2022-01-26,2022,1,Latin America,Office Supplies,Paper,Corporate,1,0.0,76.55,12.64,0.1651208360548661
2022-01-12,2022,1,North America,Office Supplies,Binders,Consumer,2,0.0,149.0,28.63,0.1921476510067114
2021-06-24,2021,6,Middle East & Africa,Office Supplies,Binders,Consumer,3,0.1,108.42,18.6,0.17155506364139458
2022-06-16,2022,6,Asia Pacific,Office Supplies,Paper,Consumer,1,0.0,56.0,7.69,0.13732142857142857
2024-04-05,2024,4,Europe,Technology,Accessories,Corporate,4,0.2,4684.46,161.32,0.03443726704892346
2021-08-26,2021,8,Asia Pacific,Office Supplies,Storage,Home Office,1,0.0,42.06,12.44,0.2957679505468378
2022-04-21,2022,4,North America,Office Supplies,Art,Consumer,2,0.3,75.76,-2.35,-0.031019007391763463
2023-04-04,2023,4,North America,Technology,Accessories,Consumer,2,0.0,2090.11,664.71,0.3180263239733794
2021-09-30,2021,9,Middle East & Africa,Office Supplies,Paper,Corporate,3,0.0,107.93,25.37,0.23505976095617528
2023-06-01,2023,6,Europe,Furniture,Furnishings,Home Office,4,0.0,1285.07,285.91,0.22248593461834767
2021-09-19,2021,9,North America,Furniture,Bookcases,Corporate,4,0.1,2088.06,-30.0,-0.014367403235539209
2022-03-14,2022,3,Middle East & Africa,Furniture,Furnishings,Consumer,3,0.1,941.64,16.21,0.01721464678645767
2022-05-27,2022,5,North America,Technology,Phones,Corporate,1,0.0,683.11,151.55,0.2218529958571826
2021-11-23,2021,11,North America,Technology,Copiers,Home Office,2,0.3,1282.28,26.7,0.02082228530430171
2021-04-09,2021,4,North America,Technology,Laptops,Consumer,3,0.15,773.81,87.37,0.11290885359455165
2021-10-27,2021,10,North America,Technology,Phones,Consumer,2,0.2,1105.26,107.19,0.09698170566201618
2024-06-08,2024,6,Europe,Office Supplies,Art,Consumer,4,0.0,190.77,25.54,0.13387849242543376
2021-01-07,2021,1,Asia Pacific,Office Supplies,Binders,Consumer,5,0.1,276.97,38.99,0.14077336895692674
2021-09-27,2021,9,Europe,Furniture,Furnishings,Corporate,4,0.0,1323.0,84.15,0.06360544217687075
2023-07-26,2023,7,North America,Office Supplies,Paper,Consumer,5,0.1,373.47,57.93,0.15511286047072054
2022-07-11,2022,7,North America,Office Supplies,Binders,Consumer,3,0.0,183.41,30.21,0.16471293822583283
2024-09-22,2024,9,Asia Pacific,Technology,Copiers,Corporate,6,0.15,6293.09,596.67,0.09481351768368161
2022-12-28,2022,12,Asia Pacific,Technology,Laptops,Consumer,2,0.0,1137.39,328.2,0.2885553767836889
2024-04-19,2024,4,Asia Pacific,Technology,Phones,Consumer,4,0.0,1961.2,581.49,0.2964970426269631
2024-10-22,2024,10,Asia Pacific,Office Supplies,Binders,Home Office,2,0.0,150.18,26.4,0.1757890531362365
2024-01-24,2024,1,Latin America,Office Supplies,Storage,Home Office,1,0.4,52.64,-3.21,-0.060980243161094225
2023-03-30,2023,3,Europe,Technology,Copiers,Home Office,6,0.15,3668.87,497.94,0.13572026264217593
2024-11-15,2024,11,Asia Pacific,Office Supplies,Paper,Consumer,1,0.1,118.14,22.8,0.1929913661757237
2024-07-23,2024,7,Europe,Office Supplies,Storage,Corporate,2,0.0,228.15,53.63,0.23506465044926583
2024-07-20,2024,7,North America,Office Supplies,Storage,Corporate,4,0.1,529.13,45.41,0.08582011981932605
2024-08-12,2024,8,North America,Office Supplies,Paper,Home Office,1,0.2,107.69,-0.08,-0.0007428730615656051
2024-11-05,2024,11,Europe,Office Supplies,Binders,Consumer,2,0.0,289.22,43.07,0.14891777885346794
2023-02-25,2023,2,Asia Pacific,Technology,Accessories,Consumer,2,0.1,1135.44,297.27,0.2618103994927076
2021-03-01,2021,3,North America,Technology,Copiers,Consumer,4,0.3,2370.81,23.83,0.010051417026248413
2023-09-06,2023,9,Latin America,Furniture,Chairs,Home Office,1,0.15,282.26,-26.62,-0.09431021044427125
2024-08-09,2024,8,Asia Pacific,Office Supplies,Paper,Consumer,4,0.5,273.23,-61.74,-0.22596347399626687
2021-01-29,2021,1,Europe,Furniture,Tables,Consumer,3,0.1,568.84,6.14,0.010793896350467617
2024-06-07,2024,6,North America,Office Supplies,Paper,Home Office,1,0.2,132.88,5.11,0.038455749548464785
2023-07-10,2023,7,Asia Pacific,Technology,Copiers,Consumer,2,0.2,706.47,20.43,0.02891842541084547
2021-05-02,2021,5,Asia Pacific,Office Supplies,Storage,Corporate,6,0.15,361.34,20.32,0.056235124813195335
2022-02-17,2022,2,Europe,Office Supplies,Storage,Home Office,2,0.3,92.22,-10.07,-0.10919540229885058
2024-01-26,2024,1,Latin America,Office Supplies,Art,Corporate,4,0.5,294.35,-102.13,-0.3469678953626635
2023-08-18,2023,8,Europe,Office Supplies,Paper,Consumer,4,0.15,488.4,14.59,0.029873054873054875
2021-09-09,2021,9,North America,Technology,Phones,Home Office,2,0.0,1477.94,502.14,0.339756688363533
2023-12-16,2023,12,Europe,Technology,Laptops,Consumer,2,0.1,1778.38,221.71,0.1246696431583801
2022-10-16,2022,10,North America,Office Supplies,Paper,Consumer,1,0.0,93.61,18.29,0.19538510842858667
2023-05-25,2023,5,North America,Technology,Accessories,Consumer,4,0.15,2285.55,311.05,0.13609415676751765
2024-04-05,2024,4,North America,Office Supplies,Binders,Consumer,7,0.3,548.68,-27.88,-0.050812859954800615
2024-06-29,2024,6,Latin America,Technology,Laptops,Corporate,1,0.0,880.97,214.11,0.24303892300532368
2024-11-21,2024,11,Europe,Office Supplies,Storage,Corporate,3,0.2,392.11,1.43,0.0036469358088291547
2024-03-16,2024,3,Asia Pacific,Technology,Accessories,Corporate,3,0.0,1623.78,421.41,0.25952407345822714
2023-12-04,2023,12,Europe,Office Supplies,Storage,Corporate,3,0.3,192.66,-11.26,-0.05844492889027302
2021-06-11,2021,6,North America,Office Supplies,Art,Home Office,1,0.1,59.29,4.95,0.08348794063079777
2023-12-28,2023,12,Europe,Office Supplies,Art,Corporate,2,0.0,123.56,19.8,0.1602460343153124
2024-08-07,2024,8,North America,Office Supplies,Art,Consumer,3,0.0,263.3,54.69,0.20770983668818835
2021-10-03,2021,10,Middle East & Africa,Technology,Phones,Consumer,2,0.0,842.5,292.38,0.3470385756676558
2023-12-22,2023,12,Latin America,Technology,Phones,Corporate,3,0.15,1311.94,101.9,0.07767123496501364
2023-01-01,2023,1,Asia Pacific,Technology,Laptops,Corporate,1,0.1,529.73,133.42,0.25186415721216465
2024-06-01,2024,6,North America,Technology,Copiers,Consumer,3,0.5,1152.98,-237.56,-0.2060400006938542
2021-12-27,2021,12,Asia Pacific,Technology,Copiers,Consumer,5,0.4,2785.83,-182.23,-0.06541318027302455
2023-11-18,2023,11,North America,Office Supplies,Storage,Consumer,2,0.15,189.89,25.03,0.1318131549844647
2023-01-13,2023,1,Europe,Technology,Laptops,Consumer,1,0.1,631.25,85.99,0.13622178217821782
2023-12-26,2023,12,North America,Office Supplies,Binders,Consumer,3,0.1,222.29,14.32,0.06442035179270322
2023-06-22,2023,6,Europe,Office Supplies,Storage,Home Office,2,0.0,148.39,40.9,0.27562504211874117
2024-11-06,2024,11,Asia Pacific,Office Supplies,Binders,Consumer,2,0.1,279.02,40.88,0.1465127947817361
2022-03-01,2022,3,Europe,Technology,Copiers,Home Office,4,0.2,2678.54,482.15,0.180004778722737
2021-07-02,2021,7,North America,Office Supplies,Art,Consumer,2,0.0,90.34,12.67,0.14024795218065086
2022-08-27,2022,8,Asia Pacific,Office Supplies,Binders,Corporate,4,0.0,225.51,19.2,0.08514034854330185
2022-02-17,2022,2,Asia Pacific,Technology,Phones,Home Office,5,0.0,1645.33,418.93,0.25461761470343336
2022-04-10,2022,4,North America,Office Supplies,Art,Consumer,2,0.3,191.62,-4.28,-0.02233587308214174
2023-07-11,2023,7,Latin America,Technology,Accessories,Consumer,2,0.0,794.32,206.94,0.26052472555141504
2021-06-07,2021,6,North America,Furniture,Furnishings,Consumer,2,0.1,637.51,25.71,0.04032877915640539
2021-04-08,2021,4,Middle East & Africa,Technology,Accessories,Corporate,5,0.0,2788.63,756.59,0.2713124365727974
2022-10-29,2022,10,Asia Pacific,Technology,Phones,Consumer,3,0.3,1589.56,135.11,0.08499836432723522
2023-10-10,2023,10,Europe,Furniture,Chairs,Home Office,2,0.0,910.23,32.46,0.035661316370587656
2022-12-10,2022,12,North America,Office Supplies,Paper,Consumer,5,0.4,543.73,-77.56,-0.1426443271476652
2021-05-25,2021,5,Latin America,Furniture,Tables,Consumer,4,0.5,653.89,-230.64,-0.35271987643181574
2023-12-10,2023,12,Asia Pacific,Technology,Accessories,Consumer,2,0.1,1084.17,208.94,0.19271885405425346
2021-08-09,2021,8,North America,Office Supplies,Storage,Consumer,3,0.15,160.67,13.03,0.08109790253314247
2023-08-07,2023,8,Asia Pacific,Technology,Accessories,Home Office,3,0.15,1622.96,140.09,0.08631759254695125
2021-01-08,2021,1,Europe,Office Supplies,Storage,Corporate,3,0.15,233.51,30.36,0.13001584514581818
2021-01-23,2021,1,Europe,Technology,Accessories,Consumer,3,0.0,1803.58,424.78,0.23552046485323633
2021-10-16,2021,10,Europe,Office Supplies,Paper,Corporate,3,0.2,111.67,1.63,0.014596579206590847
2024-05-31,2024,5,Latin America,Office Supplies,Binders,Home Office,1,0.3,90.28,-11.55,-0.12793531236154188
2024-08-22,2024,8,Middle East & Africa,Office Supplies,Binders,Consumer,4,0.2,326.53,28.36,0.08685266284874285
2021-11-11,2021,11,Europe,Office Supplies,Binders,Consumer,5,0.0,453.88,58.55,0.12899885432272848
2022-04-16,2022,4,North America,Office Supplies,Storage,Corporate,3,0.4,175.48,-24.27,-0.138306359699111
2024-12-17,2024,12,North America,Office Supplies,Paper,Consumer,2,0.3,224.2,-20.81,-0.09281891168599464
2021-05-20,2021,5,North America,Office Supplies,Paper,Corporate,5,0.1,241.7,30.58,0.12652047993380222
2022-05-21,2022,5,Asia Pacific,Office Supplies,Paper,Corporate,2,0.15,182.1,13.49,0.07408017572762218
2022-09-11,2022,9,Asia Pacific,Office Supplies,Paper,Consumer,7,0.15,270.03,10.33,0.03825500870273674
2023-03-12,2023,3,North America,Office Supplies,Art,Consumer,1,0.0,35.73,5.27,0.14749510215505177
2023-10-01,2023,10,Europe,Furniture,Chairs,Home Office,2,0.4,381.03,-116.45,-0.305618980132798
2023-05-16,2023,5,North America,Technology,Laptops,Consumer,2,0.0,690.54,150.06,0.2173081935876271
2022-11-27,2022,11,Europe,Office Supplies,Art,Consumer,2,0.2,390.44,11.57,0.02963323429976437
2024-01-20,2024,1,Europe,Technology,Copiers,Consumer,4,0.0,1891.65,586.81,0.3102106626490101
2024-05-31,2024,5,North America,Furniture,Bookcases,Consumer,3,0.3,1359.59,-249.44,-0.18346707463279371
2021-09-18,2021,9,Latin America,Technology,Copiers,Consumer,5,0.3,2268.97,-144.6,-0.06372935737361006
2022-12-30,2022,12,North America,Office Supplies,Paper,Consumer,1,0.0,53.96,7.22,0.13380281690140844
2024-07-16,2024,7,Europe,Technology,Copiers,Consumer,3,0.4,2777.09,-225.77,-0.08129732921871455
2023-05-26,2023,5,Asia Pacific,Technology,Laptops,Corporate,2,0.0,908.09,203.78,0.22440506998205023
2021-11-18,2021,11,Europe,Office Supplies,Storage,Consumer,3,0.2,169.8,2.94,0.017314487632508833
2024-09-25,2024,9,Europe,Office Supplies,Storage,Home Office,2,0.0,152.15,25.02,0.16444298389746959
2024-11-11,2024,11,Asia Pacific,Office Supplies,Paper,Consumer,7,0.0,1095.57,160.36,0.14637129530746554
2024-03-11,2024,3,Latin America,Technology,Accessories,Corporate,4,0.3,2219.04,-168.98,-0.0761500468671137
2021-06-17,2021,6,Europe,Technology,Laptops,Consumer,1,0.3,595.8,-23.98,-0.04024840550520309
2024-01-12,2024,1,Europe,Office Supplies,Art,Consumer,6,0.2,459.82,6.83,0.014853638380235745
2023-10-29,2023,10,Europe,Office Supplies,Storage,Consumer,2,0.3,129.66,-6.41,-0.04943698904828012
2021-07-09,2021,7,Asia Pacific,Furniture,Bookcases,Home Office,1,0.1,247.27,12.41,0.05018805354470821
2023-10-08,2023,10,Latin America,Furniture,Chairs,Consumer,1,0.3,336.71,-21.03,-0.06245730747527547
2022-07-27,2022,7,Europe,Technology,Laptops,Consumer,2,0.0,816.16,228.13,0.27951627131934914
2024-09-14,2024,9,North America,Technology,Copiers,Consumer,4,0.2,814.64,125.44,0.15398212707453598
2021-04-07,2021,4,Latin America,Office Supplies,Storage,Home Office,4,0.1,413.99,47.53,0.1148095364622334
2022-07-10,2022,7,Asia Pacific,Furniture,Chairs,Corporate,6,0.3,1891.64,-108.8,-0.057516229303673
2023-07-06,2023,7,North America,Technology,Accessories,Consumer,6,0.5,1857.07,-303.35,-0.16334871598808878
2024-05-25,2024,5,North America,Office Supplies,Paper,Home Office,5,0.15,369.83,22.38,0.060514290349620095
2021-06-29,2021,6,Europe,Furniture,Chairs,Consumer,4,0.1,2105.66,-83.9,-0.039844989219532126
2024-03-14,2024,3,Europe,Furniture,Bookcases,Consumer,4,0.3,1897.18,-257.4,-0.13567505455465478
2021-03-27,2021,3,North America,Office Supplies,Art,Consumer,4,0.0,361.2,74.11,0.20517718715393135
2021-03-20,2021,3,North America,Technology,Phones,Corporate,6,0.1,2769.09,427.49,0.15437923650007765
2024-12-03,2024,12,Asia Pacific,Office Supplies,Binders,Consumer,2,0.4,282.33,-65.62,-0.23242305103956365
2021-12-16,2021,12,North America,Office Supplies,Art,Home Office,4,0.2,555.35,9.37,0.016872242729810027
2022-11-21,2022,11,Latin America,Furniture,Chairs,Home Office,1,0.15,631.35,-7.93,-0.012560386473429951
2024-10-14,2024,10,Europe,Office Supplies,Storage,Corporate,4,0.1,517.89,64.15,0.12386800285774972
2022-05-26,2022,5,North America,Technology,Accessories,Home Office,4,0.0,1211.27,423.05,0.3492615189016487
2022-10-19,2022,10,Europe,Technology,Copiers,Consumer,2,0.4,1885.89,-88.28,-0.046810789600665995
2023-04-16,2023,4,Europe,Office Supplies,Paper,Corporate,1,0.0,75.59,11.5,0.15213652599550204
2023-05-20,2023,5,Asia Pacific,Technology,Copiers,Home Office,1,0.2,440.76,15.13,0.03432707142208912
2024-11-06,2024,11,Europe,Office Supplies,Paper,Consumer,4,0.1,326.41,27.24,0.0834533255721332
2023-05-14,2023,5,North America,Office Supplies,Art,Consumer,4,0.0,258.8,63.86,0.24675425038639875
2022-08-14,2022,8,North America,Furniture,Tables,Home Office,2,0.1,746.49,-11.7,-0.015673351284009162
2023-08-07,2023,8,North America,Technology,Copiers,Corporate,2,0.15,573.4,59.4,0.10359260551098709
2022-10-13,2022,10,Asia Pacific,Office Supplies,Art,Home Office,2,0.5,122.03,-37.55,-0.30771121855281486
2024-10-29,2024,10,North America,Furniture,Tables,Consumer,2,0.1,510.64,31.09,0.060884380385398715
2022-04-15,2022,4,Asia Pacific,Office Supplies,Binders,Consumer,2,0.3,88.36,-2.64,-0.029877772747849706
2022-02-06,2022,2,North America,Office Supplies,Binders,Home Office,3,0.15,99.83,5.29,0.05299008314134028
2024-10-28,2024,10,North America,Office Supplies,Art,Consumer,5,0.0,345.23,64.15,0.1858181502186948
2021-01-28,2021,1,North America,Furniture,Furnishings,Corporate,4,0.15,2576.0,26.89,0.010438664596273291
2021-05-05,2021,5,Latin America,Office Supplies,Binders,Consumer,4,0.3,278.46,-8.11,-0.02912447030094089
